month,trip_duration_sec,start_station_id,start_station_name,end_station_id,end_station_name,bike_id,user_type,member_birth_year,member_gender
January,245,116,Mississippi St at 17th St,130,22nd St Caltrain Station,5010,Subscriber,1988,Male
January,348,22,Howard St at Beale St,11,Davis St at Jackson St,4969,Customer,1964,Male
January,738,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),133,Valencia St at 22nd St,5536,Subscriber,1991,Male
January,1266,26,1st St at Folsom St,121,Mission Playground,4717,Subscriber,1989,Male
January,489,124,19th St at Florida St,142,Guerrero Park,4733,Subscriber,1989,Male
January,192,223,16th St Mission BART Station 2,113,Franklin Square,5268,Subscriber,1988,Male
January,233,47,4th St at Harrison St,62,Victoria Manalo Draves Park,5481,Subscriber,1980,Male
January,3124,262,West St at University Ave,201,10th St at Fallon St,4693,Subscriber,1975,Male
January,1568,371,Lombard St at Columbus Ave,52,McAllister St at Baker St,5396,Subscriber,1990,Male
January,577,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),39,Scott St at Golden Gate Ave,5552,Subscriber,1987,Male
January,843,62,Victoria Manalo Draves Park,6,The Embarcadero at Sansome St,5098,Subscriber,1988,Male
January,490,345,Hubbell St at 16th St,41,Golden Gate Ave at Polk St,5019,Subscriber,1991,Male
January,861,74,Laguna St at Hayes St,144,Precita Park,5539,Subscriber,1975,Male
January,366,31,Raymond Kimbell Playground,52,McAllister St at Baker St,5543,Subscriber,1994,Male
January,1003,16,Steuart St at Market St,42,San Francisco City Hall (Polk St at Grove St),5000,Subscriber,2000,Female
January,1022,16,Steuart St at Market St,42,San Francisco City Hall (Polk St at Grove St),5230,Subscriber,2000,Male
January,550,252,Channing Way at Shattuck Ave,167,College Ave at Harwood Ave,4512,Subscriber,1977,Male
January,175,33,Golden Gate Ave at Hyde St,42,San Francisco City Hall (Polk St at Grove St),1948,Subscriber,1986,Female
January,527,338,13th St at Franklin St,200,2nd Ave at E 18th St,42,Subscriber,1992,Male
January,445,345,Hubbell St at 16th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5237,Subscriber,1969,Male
January,1278,15,San Francisco Ferry Building (Harry Bridges Plaza),75,Market St at Franklin St,5480,Subscriber,,
January,2214,357,2nd St at Julian St,357,2nd St at Julian St,1590,Subscriber,1990,Male
January,963,16,Steuart St at Market St,58,Market St at 10th St,2033,Subscriber,1998,Male
January,2284,357,2nd St at Julian St,357,2nd St at Julian St,4048,Subscriber,1992,Male
January,2269,357,2nd St at Julian St,357,2nd St at Julian St,2829,Subscriber,1994,Male
January,385,311,Paseo De San Antonio at 2nd St,305,Ryland Park,4040,Subscriber,1993,Male
January,385,311,Paseo De San Antonio at 2nd St,305,Ryland Park,3939,Subscriber,1993,Female
January,279,338,13th St at Franklin St,200,2nd Ave at E 18th St,3525,Subscriber,1977,Male
January,209,7,Frank H Ogawa Plaza,186,Lakeside Dr at 14th St,4505,Subscriber,1980,Male
January,782,79,7th St at Brannan St,369,Hyde St at Post St,2502,Subscriber,1989,Male
January,1210,4,Cyril Magnin St at Ellis St,123,Folsom St at 19th St,4344,Subscriber,1971,Male
January,229,179,Telegraph Ave at 27th St,178,Broadway at 30th St,4564,Subscriber,1987,Male
January,824,356,Valencia St at Clinton Park,21,Montgomery St BART Station (Market St at 2nd St),5487,Subscriber,1989,Male
January,897,121,Mission Playground,360,Newhall St at 3rd St,5140,Subscriber,1988,Male
January,121,345,Hubbell St at 16th St,114,Rhode Island St at 17th St,5520,Subscriber,1978,Male
January,1201,58,Market St at 10th St,47,4th St at Harrison St,5481,Customer,1978,Male
January,812,58,Market St at 10th St,47,4th St at Harrison St,2458,Customer,,
January,666,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),364,China Basin St at 3rd St,5055,Subscriber,1986,Male
January,150,183,Telegraph Ave at 19th St,179,Telegraph Ave at 27th St,4787,Subscriber,1987,Male
January,290,73,Pierce St at Haight St,58,Market St at 10th St,5298,Subscriber,1989,Male
January,698,113,Franklin Square,146,30th St at San Jose Ave,5012,Subscriber,1973,Male
January,320,245,Downtown Berkeley BART,266,Parker St at Fulton St,1730,Subscriber,1998,Male
January,624,5,Powell St BART Station (Market St at 5th St),356,Valencia St at Clinton Park,2165,Subscriber,1982,Male
January,449,305,Ryland Park,317,San Salvador St at 9th St,3966,Subscriber,1994,Male
January,560,31,Raymond Kimbell Playground,96,Dolores St at 15th St,4435,Subscriber,1993,Male
January,482,123,Folsom St at 19th St,106,Sanchez St at 17th St,4752,Subscriber,1995,Male
January,223,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),2403,Subscriber,1992,Male
January,1002,351,10th St at University Ave,267,Derby St at College Ave,4898,Subscriber,1973,Male
January,307,35,Cahill Park,276,Julian St at The Alameda,187,Subscriber,1993,Male
January,239,76,McCoppin St at Valencia St,77,11th St at Natoma St,2657,Subscriber,1988,Male
January,359,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),22,Howard St at Beale St,4969,Subscriber,,
January,687,3,Powell St BART Station (Market St at 4th St),109,17th St at Valencia St,4980,Customer,1980,Male
January,206,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,2409,Subscriber,1990,Female
January,735,15,San Francisco Ferry Building (Harry Bridges Plaza),370,Jones St at Post St,2852,Subscriber,1994,Male
January,335,247,Fulton St at Bancroft Way,267,Derby St at College Ave,5461,Subscriber,1988,Male
January,1109,6,The Embarcadero at Sansome St,370,Jones St at Post St,1600,Subscriber,1993,Male
January,353,218,DeFremery Park,7,Frank H Ogawa Plaza,4505,Subscriber,1980,Male
January,513,178,Broadway at 30th St,207,Broadway at Coronado Ave,5151,Subscriber,1985,Male
January,230,49,S Park St at 3rd St,47,4th St at Harrison St,1594,Subscriber,1980,Male
January,254,338,13th St at Franklin St,186,Lakeside Dr at 14th St,1000,Subscriber,1980,Female
January,848,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),105,16th St at Prosper St,4978,Subscriber,,
January,354,88,11th St at Bryant St,58,Market St at 10th St,2752,Subscriber,1983,Male
January,727,132,24th St at Chattanooga St,122,19th St at Mission St,5526,Subscriber,1989,Male
January,474,109,17th St at Valencia St,147,29th St at Tiffany Ave,5460,Subscriber,1993,Male
January,1094,129,Harrison St at 20th St,39,Scott St at Golden Gate Ave,4816,Subscriber,1994,Male
January,167,180,Telegraph Ave at 23rd St,220,San Pablo Ave at MLK Jr Way,5095,Subscriber,1989,Male
January,433,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,2459,Subscriber,1977,Male
January,304,246,Berkeley Civic Center,254,Vine St at Shattuck Ave,4788,Subscriber,1984,Male
January,199,49,S Park St at 3rd St,50,2nd St at Townsend St,1896,Subscriber,1975,Male
January,968,14,Clay St at Battery St,58,Market St at 10th St,2058,Subscriber,1998,Male
January,319,239,Bancroft Way at Telegraph Ave,256,Hearst Ave at Euclid Ave,1743,Subscriber,1997,Male
January,267,201,10th St at Fallon St,200,2nd Ave at E 18th St,565,Customer,1987,Male
January,250,268,Ellsworth St at Russell St,168,Alcatraz Ave at Shattuck Ave,528,Subscriber,1980,Male
January,731,350,8th St at Brannan St,26,1st St at Folsom St,1310,Subscriber,1989,Male
January,557,195,Bay Pl at Vernon St,200,2nd Ave at E 18th St,4645,Subscriber,1977,Female
January,303,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5193,Subscriber,1990,Male
January,2598,79,7th St at Brannan St,130,22nd St Caltrain Station,5021,Subscriber,1991,Female
January,479,241,Ashby BART Station,157,65th St at Hollis St,1081,Subscriber,1991,Female
January,365,240,Haste St at Telegraph Ave,252,Channing Way at Shattuck Ave,3588,Subscriber,1999,Female
January,627,277,Morrison Ave at Julian St,311,Paseo De San Antonio at 2nd St,3939,Subscriber,1997,Male
January,699,58,Market St at 10th St,109,17th St at Valencia St,5392,Subscriber,1993,Female
January,583,266,Parker St at Fulton St,168,Alcatraz Ave at Shattuck Ave,3320,Customer,1990,Male
January,463,258,University Ave at Oxford St,269,Telegraph Ave at Carleton St,1521,Subscriber,1995,Male
January,459,258,University Ave at Oxford St,269,Telegraph Ave at Carleton St,4527,Subscriber,1997,Male
January,405,81,Berry St at 4th St,116,Mississippi St at 17th St,903,Subscriber,1990,Male
January,449,240,Haste St at Telegraph Ave,385,Woolsey St at Sacramento St,2195,Subscriber,1988,Male
January,827,50,2nd St at Townsend St,34,Father Alfred E Boeddeker Park,5125,Subscriber,1975,Male
January,291,278,The Alameda at Bush St,276,Julian St at The Alameda,4299,Subscriber,1995,Male
January,937,321,5th St at Folsom,36,Folsom St at 3rd St,5038,Subscriber,1991,Male
January,471,278,The Alameda at Bush St,276,Julian St at The Alameda,4000,Subscriber,1995,Male
January,463,278,The Alameda at Bush St,276,Julian St at The Alameda,4021,Subscriber,1995,Male
January,233,110,17th & Folsom Street Park (17th St at Folsom St),109,17th St at Valencia St,3258,Subscriber,1991,Male
January,1394,240,Haste St at Telegraph Ave,183,Telegraph Ave at 19th St,4787,Subscriber,1990,Other
January,526,27,Beale St at Harrison St,92,Mission Bay Kids Park,4746,Subscriber,1986,Male
January,403,190,West St at 40th St,152,47th St at San Pablo Ave,865,Subscriber,1962,Male
January,548,183,Telegraph Ave at 19th St,178,Broadway at 30th St,5123,Subscriber,1985,Male
January,423,95,Sanchez St at 15th St,58,Market St at 10th St,2545,Subscriber,1985,Male
January,175,244,Shattuck Ave at Hearst Ave,247,Fulton St at Bancroft Way,5461,Subscriber,1999,Male
January,188,238,MLK Jr Way at University Ave,244,Shattuck Ave at Hearst Ave,5430,Subscriber,1983,Male
January,900,55,Webster St at Grove St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5536,Customer,,
January,914,55,Webster St at Grove St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4969,Subscriber,1991,Male
January,423,183,Telegraph Ave at 19th St,196,Grand Ave at Perkins St,5514,Subscriber,1983,Male
January,85,276,Julian St at The Alameda,277,Morrison Ave at Julian St,3945,Subscriber,1994,Male
January,557,109,17th St at Valencia St,139,Garfield Square (25th St at Harrison St),5484,Subscriber,1990,Male
January,324,182,19th Street BART Station,196,Grand Ave at Perkins St,4917,Subscriber,1978,Male
January,2124,95,Sanchez St at 15th St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5552,Subscriber,1989,Male
January,565,7,Frank H Ogawa Plaza,200,2nd Ave at E 18th St,3655,Subscriber,,
January,481,198,Snow Park,196,Grand Ave at Perkins St,1139,Subscriber,1987,Female
January,362,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,5218,Subscriber,1988,Female
January,598,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),2177,Subscriber,1990,Male
January,765,3,Powell St BART Station (Market St at 4th St),102,Irwin St at 8th St,5130,Subscriber,1980,Male
January,216,133,Valencia St at 22nd St,141,Valencia St at Cesar Chavez St,4553,Subscriber,1986,Female
January,994,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),76,McCoppin St at Valencia St,3397,Subscriber,1979,Male
January,350,90,Townsend St at 7th St,87,Folsom St at 13th St,3309,Subscriber,1996,Female
January,799,183,Telegraph Ave at 19th St,200,2nd Ave at E 18th St,5127,Subscriber,1977,Male
January,719,81,Berry St at 4th St,356,Valencia St at Clinton Park,5504,Subscriber,1994,Male
January,5146,29,O'Farrell St at Divisadero St,377,Fell St at Stanyan St,5063,Subscriber,1971,Other
January,1141,9,Broadway at Battery St,109,17th St at Valencia St,181,Subscriber,1993,Male
January,907,127,Valencia St at 21st St,91,Berry St at King St,5020,Subscriber,1990,Male
January,342,126,Esprit Park,92,Mission Bay Kids Park,933,Subscriber,1985,Male
January,898,76,McCoppin St at Valencia St,15,San Francisco Ferry Building (Harry Bridges Plaza),5193,Subscriber,,
January,654,25,Howard St at 2nd St,102,Irwin St at 8th St,5417,Subscriber,1985,Male
January,656,64,5th St at Brannan St,85,Church St at Duboce Ave,5540,Subscriber,1990,Female
January,825,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),345,Hubbell St at 16th St,2069,Subscriber,1991,Female
January,720,8,The Embarcadero at Vallejo St,92,Mission Bay Kids Park,4936,Subscriber,1984,Male
January,518,79,7th St at Brannan St,368,Myrtle St at Polk St,5045,Subscriber,1981,Male
January,662,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,531,Customer,1988,Male
January,93,343,Bryant St at 2nd St,37,2nd St at Folsom St,2804,Subscriber,1989,Male
January,246,129,Harrison St at 20th St,144,Precita Park,4613,Subscriber,1994,Male
January,330,76,McCoppin St at Valencia St,89,Division St at Potrero Ave,4842,Subscriber,1988,Male
January,252,240,Haste St at Telegraph Ave,266,Parker St at Fulton St,3207,Subscriber,1998,Female
January,141,197,El Embarcadero at Grand Ave,196,Grand Ave at Perkins St,4869,Subscriber,1993,Male
January,361,129,Harrison St at 20th St,133,Valencia St at 22nd St,5142,Subscriber,1997,Female
January,299,245,Downtown Berkeley BART,238,MLK Jr Way at University Ave,3413,Subscriber,1978,Male
January,928,171,Rockridge BART Station,197,El Embarcadero at Grand Ave,52,Subscriber,1989,Female
January,433,129,Harrison St at 20th St,133,Valencia St at 22nd St,4553,Subscriber,,
January,295,89,Division St at Potrero Ave,87,Folsom St at 13th St,1684,Subscriber,1996,Male
January,563,136,23rd St at San Bruno Ave,109,17th St at Valencia St,5574,Customer,1997,Male
January,413,13,Commercial St at Montgomery St,6,The Embarcadero at Sansome St,1481,Subscriber,1952,Male
January,147,56,Koshland Park,58,Market St at 10th St,5481,Subscriber,1992,Male
January,271,175,49th St at Telegraph Ave,176,MacArthur BART Station,4779,Subscriber,1988,Male
January,279,314,Santa Clara St at Almaden Blvd,278,The Alameda at Bush St,4021,Subscriber,1994,Male
January,1425,172,College Ave at Taft Ave,194,Lakeshore Ave at Trestle Glen Rd,4882,Subscriber,1989,Female
January,167,244,Shattuck Ave at Hearst Ave,238,MLK Jr Way at University Ave,5430,Subscriber,1983,Male
January,956,363,Salesforce Transit Center (Natoma St at 2nd St),85,Church St at Duboce Ave,5404,Subscriber,1968,Male
January,3279,10,Washington St at Kearny St,3,Powell St BART Station (Market St at 4th St),4980,Subscriber,1979,Female
January,472,338,13th St at Franklin St,233,4th Ave at E 12th St (Temporary Location),562,Subscriber,1991,Female
January,339,85,Church St at Duboce Ave,119,18th St at Noe St,4326,Subscriber,1990,Male
January,261,3,Powell St BART Station (Market St at 4th St),321,5th St at Folsom,3385,Subscriber,1990,Female
January,178,253,Haste St at College Ave,249,Russell St at College Ave,4790,Subscriber,1998,Male
January,260,356,Valencia St at Clinton Park,58,Market St at 10th St,5325,Subscriber,1982,Male
January,241,4,Cyril Magnin St at Ellis St,44,Civic Center/UN Plaza BART Station (Market St at McAllister St),4978,Subscriber,1976,Male
January,621,56,Koshland Park,380,Masonic Ave at Turk St,5448,Subscriber,1992,Male
January,590,124,19th St at Florida St,130,22nd St Caltrain Station,5132,Subscriber,1990,Male
January,415,24,Spear St at Folsom St,14,Clay St at Battery St,3377,Customer,,
January,532,245,Downtown Berkeley BART,268,Ellsworth St at Russell St,3603,Subscriber,1958,Male
January,957,17,Embarcadero BART Station (Beale St at Market St),36,Folsom St at 3rd St,4370,Subscriber,1988,Male
January,149,52,McAllister St at Baker St,71,Broderick St at Oak St,5564,Subscriber,1977,Female
January,551,26,1st St at Folsom St,323,Broadway at Kearny,5175,Subscriber,1993,Male
January,152,62,Victoria Manalo Draves Park,47,4th St at Harrison St,5031,Subscriber,1994,Male
January,833,61,Howard St at 8th St,54,Alamo Square (Steiner St at Fulton St),491,Subscriber,1999,Male
January,969,324,Union Square (Powell St at Post St),368,Myrtle St at Polk St,4974,Subscriber,1992,Male
January,1029,365,Turk St at Fillmore St,138,Jersey St at Church St,4970,Customer,1991,Male
January,775,17,Embarcadero BART Station (Beale St at Market St),60,8th St at Ringold St,2319,Subscriber,1992,Male
January,274,338,13th St at Franklin St,200,2nd Ave at E 18th St,4872,Subscriber,1998,Male
January,271,357,2nd St at Julian St,275,Julian St at 6th St,3809,Subscriber,1990,Male
